CustomerID,Name,Age,Gender,Email,Phone,PurchaseAmount,PurchaseDate,ProductCategory,Rating,Unnamed,  Gender  
CUST1236,Lina Ali,200.0,Male,lina.ali@gmail.com,0987654321,72.41,2024-12-05,,3.0,,Male
CUST1237,John Hassan,-1.0,Male,john.hassan@yahoo.com,,74.24,2024-07-28,Electronics,5.0,,Male
CUST1238,Ahmed Ibrahim,,male,ahmed.ibrahim@hotmail.com,0987654321,400.75,2024-09-13,Toys,5.0,,male
CUST1239,Alaa Smith,-1.0,F,alaa.smith@hotmail.com,0123456789,526.05,2023-09-05,Toys,,,F
CUST1240,Alaa Smith,30.0,F,alaa.smith@gmail.com,0123456789,41.71,2024-05-28,Electronics,10.0,,F
CUST1241,Ahmed Gaber,44.0,,ahmed.gaber@hotmail.com,0987654321,174.79,2024-05-09,,10.0,,
CUST1242,Sara Gaber,71.0,male,sara.gaber@hotmail.com,,321.95,2025-04-25,,5.0,,male
CUST1243,Fatma Ibrahim,200.0,F,fatma.ibrahim@gmail.com,0123456789,384.26,2023-12-25,Toys,2.0,,F
CUST1244,Sara Ali,56.0,F,sara.ali@yahoo.com,0987654321,292.02,2025-06-11,Clothing,10.0,,F
CUST1245,Ahmed Ibrahim,,M,ahmed.ibrahim@hotmail.com,0123456789,796.59,2024-11-25,Clothing,1.0,,M
CUST1246,Ahmed Ali,200.0,F,ahmed.ali@gmail.com,0987654321,111.12,2025-01-27,,3.0,,F
CUST1247,John Mahmoud,26.0,male,john.mahmoud@yahoo.com,,,2025-05-21,Toys,1.0,,male
CUST1248,Mark Hassan,-1.0,female,mark.hassan@yahoo.com,,48.51,2023-02-13,Books,2.0,,female
CUST1249,John Smith,26.0,Female,john.smith@yahoo.com,0123456789,497.9,2024-01-23,,1.0,,Female
CUST1250,Alaa Ali,200.0,male,alaa.ali@hotmail.com,0123456789,338.96,2024-05-13,Books,10.0,,male
CUST1251,Mark Hassan,200.0,F,mark.hassan@hotmail.com,0123456789,563.61,2025-05-15,Toys,2.0,,F
CUST1252,Lina Mahmoud,-1.0,M,lina.mahmoud@gmail.com,0123456789,907.78,2023-10-14,,,,M
CUST1253,Fatma Mahmoud,23.0,M,fatma.mahmoud@hotmail.com,0987654321,675.59,2025-01-18,Books,2.0,,M
CUST1254,Lina Smith,76.0,Male,lina.smith@gmail.com,0123456789,308.32,2023-01-05,,,,Male
CUST1255,Sara Ibrahim,-1.0,F,sara.ibrahim@gmail.com,0987654321,28.77,2023-11-13,Toys,,,F
CUST1256,Mark Smith,-1.0,,mark.smith@hotmail.com,0987654321,441.18,2024-08-14,,4.0,,
CUST1257,Fatma Ibrahim,-1.0,,fatma.ibrahim@yahoo.com,,83.67,2022-11-21,Books,3.0,,
CUST1258,Alaa Smith,-1.0,Male,alaa.smith@gmail.com,,44.27,2025-04-22,Electronics,2.0,,Male
CUST1259,Mark Gaber,-1.0,,mark.gaber@hotmail.com,,251.68,2023-11-07,Toys,,,
CUST1260,Ahmed Gaber,25.0,M,ahmed.gaber@yahoo.com,0123456789,161.47,2022-12-28,Clothing,4.0,,M
CUST1261,Lina Hassan,-1.0,Female,lina.hassan@hotmail.com,0123456789,434.13,2023-04-24,Books,1.0,,Female
CUST1262,Sara Ali,200.0,Male,sara.ali@hotmail.com,,317.64,2024-10-06,Home,3.0,,Male
CUST1263,Mark Mahmoud,-1.0,female,mark.mahmoud@yahoo.com,,628.62,2024-10-16,,4.0,,female
CUST1264,John Ali,,Female,john.ali@yahoo.com,,981.69,32/13/2020,Clothing,2.0,,Female
CUST1265,John Mahmoud,200.0,,john.mahmoud@yahoo.com,,603.83,2024-08-02,Books,2.0,,
CUST1266,Fatma Smith,43.0,female,fatma.smith@hotmail.com,,,2024-05-05,Books,2.0,,female
CUST1267,John Ibrahim,200.0,female,john.ibrahim@yahoo.com,0987654321,105.11,2024-10-28,,3.0,,female
CUST1268,Ahmed Ibrahim,,female,ahmed.ibrahim@yahoo.com,0987654321,658.73,2023-09-19,Electronics,5.0,,female
CUST1269,Alaa Smith,,male,alaa.smith@yahoo.com,,,2024-05-13,Clothing,5.0,,male
CUST1270,Sara Mahmoud,21.0,F,sara.mahmoud@gmail.com,,672.62,2023-04-02,Home,1.0,,F
CUST1271,Ali Hassan,,,ali.hassan@yahoo.com,0987654321,599.23,2025-01-28,,10.0,,
CUST1272,Fatma Hassan,46.0,M,fatma.hassan@yahoo.com,,717.71,2024-10-25,,4.0,,M
CUST1273,Lina Gaber,-1.0,male,lina.gaber@hotmail.com,0987654321,463.51,2024-07-04,Clothing,1.0,,male
CUST1274,Lina Mahmoud,,Male,lina.mahmoud@yahoo.com,0987654321,24.82,2024-12-06,Electronics,4.0,,Male
CUST1275,Ali Mahmoud,200.0,Female,ali.mahmoud@yahoo.com,,449.84,2025-07-10,,4.0,,Female
CUST1276,Alaa Smith,83.0,,alaa.smith@hotmail.com,,127.73,2024-09-09,Books,5.0,,
CUST1277,Alaa Smith,-1.0,male,alaa.smith@hotmail.com,,376.39,2022-11-03,Clothing,3.0,,male
CUST1278,John Smith,,,john.smith@hotmail.com,0123456789,254.03,2024-06-03,,5.0,,
CUST1279,Lina Ali,200.0,male,lina.ali@hotmail.com,0987654321,844.62,2023-04-18,,2.0,,male
CUST1280,John Ibrahim,-1.0,Male,john.ibrahim@gmail.com,0987654321,314.01,2023-08-18,Books,5.0,,Male
CUST1281,Sara Gaber,-1.0,Female,sara.gaber@gmail.com,0987654321,926.08,2024-09-23,,,,Female
CUST1282,Alaa Hassan,,,alaa.hassan@yahoo.com,0123456789,868.99,2023-03-29,Toys,,,
CUST1283,Fatma Smith,,female,fatma.smith@hotmail.com,0987654321,934.41,2023-05-23,,5.0,,female
CUST1284,Ahmed Ali,-1.0,male,ahmed.ali@yahoo.com,,733.23,2025-06-18,Toys,1.0,,male
CUST1285,Fatma Hassan,200.0,male,fatma.hassan@hotmail.com,0123456789,889.03,2023-08-03,Clothing,2.0,,male
CUST1286,Mark Gaber,,female,mark.gaber@hotmail.com,,584.75,2023-10-29,,5.0,,female
CUST1287,Ali Hassan,200.0,Male,ali.hassan@yahoo.com,,225.16,2023-02-07,Clothing,5.0,,Male
CUST1288,Alaa Hassan,70.0,M,alaa.hassan@hotmail.com,0987654321,938.89,2022-12-14,Electronics,2.0,,M
CUST1289,John Ali,-1.0,Male,john.ali@gmail.com,,671.26,2024-09-02,Home,2.0,,Male
CUST1290,Lina Mahmoud,15.0,Male,lina.mahmoud@hotmail.com,,686.89,2022-12-31,,1.0,,Male
CUST1291,Ali Gaber,63.0,male,ali.gaber@hotmail.com,0123456789,587.06,2023-05-26,Home,2.0,,male
CUST1292,Ahmed Ibrahim,,male,ahmed.ibrahim@yahoo.com,,,2024-04-03,,10.0,,male
CUST1293,Mark Gaber,-1.0,female,mark.gaber@yahoo.com,0123456789,823.05,2022-12-08,Home,3.0,,female
CUST1294,Fatma Mahmoud,200.0,Female,fatma.mahmoud@gmail.com,,266.52,2025-04-19,Electronics,1.0,,Female
CUST1295,Ali Hassan,,F,ali.hassan@yahoo.com,0123456789,97.91,2022-11-22,Electronics,3.0,,F
CUST1296,Fatma Ibrahim,-1.0,F,fatma.ibrahim@yahoo.com,0987654321,931.77,2024-09-11,Toys,1.0,,F
CUST1297,John Mahmoud,-1.0,F,john.mahmoud@gmail.com,,818.98,2024-07-13,Toys,10.0,,F
CUST1298,Ali Gaber,200.0,M,ali.gaber@yahoo.com,,257.24,2023-06-10,Toys,3.0,,M
CUST1299,John Smith,-1.0,,john.smith@gmail.com,0987654321,942.66,2023-04-29,,3.0,,
CUST1300,Alaa Smith,200.0,M,alaa.smith@hotmail.com,0987654321,701.82,2025-03-21,Home,5.0,,M
CUST1301,John Mahmoud,200.0,M,john.mahmoud@yahoo.com,0987654321,390.78,2024-07-02,Home,10.0,,M
CUST1302,Ali Mahmoud,200.0,female,ali.mahmoud@yahoo.com,0987654321,,2024-04-21,Clothing,4.0,,female
CUST1303,Fatma Ibrahim,-1.0,Female,fatma.ibrahim@hotmail.com,0987654321,637.52,2023-05-04,Books,4.0,,Female
CUST1304,Alaa Gaber,200.0,F,alaa.gaber@yahoo.com,0987654321,714.03,2024-08-07,Toys,10.0,,F
CUST1305,Fatma Ibrahim,15.0,,fatma.ibrahim@gmail.com,,601.69,2025-07-12,Books,,,
CUST1306,Ahmed Ibrahim,,M,ahmed.ibrahim@gmail.com,,871.2,2023-12-15,Electronics,,,M
CUST1307,Fatma Hassan,,F,fatma.hassan@gmail.com,0987654321,137.52,2024-07-17,Home,5.0,,F
CUST1308,Alaa Mahmoud,200.0,Female,alaa.mahmoud@yahoo.com,0987654321,297.43,2023-09-15,Books,5.0,,Female
CUST1309,Ahmed Ali,-1.0,Female,ahmed.ali@hotmail.com,0123456789,93.62,2024-12-18,Home,3.0,,Female
CUST1310,Alaa Gaber,200.0,M,alaa.gaber@yahoo.com,0987654321,200.63,2024-04-27,Electronics,2.0,,M
CUST1311,Alaa Smith,200.0,M,alaa.smith@gmail.com,,527.79,2024-05-06,Home,3.0,,M
CUST1312,John Ibrahim,200.0,F,john.ibrahim@yahoo.com,,815.49,2024-04-20,Books,2.0,,F
CUST1313,Alaa Hassan,-1.0,F,alaa.hassan@yahoo.com,0123456789,901.41,2025-04-07,Toys,3.0,,F
CUST1314,Mark Ali,-1.0,Female,mark.ali@gmail.com,0987654321,71.28,2025-07-01,Home,4.0,,Female
CUST1315,Fatma Ibrahim,,F,fatma.ibrahim@yahoo.com,,9.78,2025-07-14,Electronics,2.0,,F
CUST1316,John Smith,-1.0,female,john.smith@gmail.com,0987654321,939.67,2022-12-28,Clothing,3.0,,female
CUST1317,Sara Smith,53.0,Female,sara.smith@yahoo.com,,780.3,2025-03-05,Electronics,,,Female
CUST1318,Mark Hassan,200.0,Male,mark.hassan@yahoo.com,,242.71,2023-11-02,Books,10.0,,Male
CUST1319,John Hassan,200.0,F,john.hassan@yahoo.com,,84.68,2025-03-20,,10.0,,F
CUST1320,Ali Ali,66.0,male,ali.ali@yahoo.com,0987654321,750.14,2025-05-31,Toys,3.0,,male
CUST1321,Lina Ibrahim,200.0,F,lina.ibrahim@gmail.com,0987654321,,2025-02-03,Home,2.0,,F
CUST1322,Ali Gaber,77.0,F,ali.gaber@gmail.com,0123456789,523.57,32/13/2020,Electronics,,,F
CUST1323,Sara Gaber,-1.0,female,sara.gaber@gmail.com,0987654321,194.79,2023-10-30,Clothing,2.0,,female
CUST1324,Fatma Hassan,-1.0,M,fatma.hassan@yahoo.com,,622.12,2023-05-01,Clothing,1.0,,M
CUST1325,John Gaber,,Female,john.gaber@yahoo.com,0123456789,666.82,2023-04-07,Home,1.0,,Female
CUST1326,Sara Gaber,,male,sara.gaber@yahoo.com,0987654321,884.87,32/13/2020,,3.0,,male
CUST1327,John Smith,200.0,Female,john.smith@hotmail.com,0987654321,291.22,2024-03-03,,,,Female
CUST1328,Fatma Ibrahim,200.0,male,fatma.ibrahim@yahoo.com,0987654321,473.49,2024-08-09,,3.0,,male
CUST1329,Fatma Smith,,Male,fatma.smith@gmail.com,0987654321,957.68,2023-07-17,Clothing,3.0,,Male
CUST1330,Sara Gaber,,Female,sara.gaber@gmail.com,0123456789,850.25,2024-12-16,Clothing,,,Female
CUST1331,Ali Mahmoud,-1.0,Male,ali.mahmoud@hotmail.com,0123456789,200.3,2023-09-14,,,,Male
CUST1332,Alaa Ali,200.0,M,alaa.ali@gmail.com,0987654321,311.24,2023-12-02,Electronics,1.0,,M
CUST1333,Fatma Gaber,79.0,M,fatma.gaber@gmail.com,,521.68,2024-12-12,Books,2.0,,M
CUST1334,Alaa Mahmoud,-1.0,M,alaa.mahmoud@gmail.com,0987654321,558.61,2024-02-28,Clothing,2.0,,M
CUST1335,Alaa Mahmoud,-1.0,female,alaa.mahmoud@yahoo.com,0123456789,995.41,2024-02-11,Toys,3.0,,female
CUST1336,Alaa Gaber,200.0,F,alaa.gaber@yahoo.com,,677.57,2023-11-04,Toys,1.0,,F
CUST1337,Fatma Ibrahim,-1.0,Female,fatma.ibrahim@hotmail.com,,377.78,2025-05-03,,5.0,,Female
CUST1338,Ahmed Hassan,-1.0,Female,ahmed.hassan@gmail.com,,29.18,2024-07-13,,1.0,,Female
CUST1339,Sara Gaber,-1.0,F,sara.gaber@hotmail.com,0987654321,204.37,32/13/2020,Books,1.0,,F
CUST1340,Alaa Ali,-1.0,Male,alaa.ali@hotmail.com,0123456789,,2023-09-25,Home,,,Male
CUST1341,Ahmed Hassan,,Male,ahmed.hassan@yahoo.com,,,2023-02-14,Toys,3.0,,Male
CUST1342,Lina Mahmoud,-1.0,F,lina.mahmoud@hotmail.com,,900.69,2024-06-28,Electronics,10.0,,F
CUST1343,John Smith,200.0,Male,john.smith@hotmail.com,,281.76,2025-06-03,Home,4.0,,Male
CUST1344,Ali Gaber,200.0,male,ali.gaber@yahoo.com,0987654321,395.81,2023-07-27,Books,10.0,,male
CUST1345,Ahmed Ali,16.0,,ahmed.ali@hotmail.com,,424.65,2023-04-13,,4.0,,
CUST1346,Mark Ali,,,mark.ali@gmail.com,0123456789,575.19,2025-05-07,Clothing,3.0,,
CUST1347,Sara Ibrahim,200.0,male,sara.ibrahim@hotmail.com,,51.71,2023-05-26,Electronics,3.0,,male
CUST1348,Alaa Gaber,200.0,female,alaa.gaber@yahoo.com,,24.65,2024-03-11,,5.0,,female
CUST1349,Sara Hassan,200.0,Male,sara.hassan@yahoo.com,,802.97,2025-01-17,,3.0,,Male
CUST1350,Sara Ibrahim,-1.0,Female,sara.ibrahim@hotmail.com,0987654321,552.21,2024-12-20,,10.0,,Female
CUST1351,Ali Gaber,,Female,ali.gaber@yahoo.com,,79.04,2024-07-14,Books,1.0,,Female
CUST1352,Sara Gaber,200.0,male,sara.gaber@gmail.com,0123456789,,2023-12-28,Clothing,2.0,,male
CUST1353,Sara Hassan,,female,sara.hassan@yahoo.com,0123456789,803.56,32/13/2020,Clothing,3.0,,female
CUST1354,Ali Ibrahim,35.0,M,ali.ibrahim@hotmail.com,0987654321,142.92,2023-04-03,Electronics,4.0,,M
CUST1355,Ahmed Ali,200.0,Male,ahmed.ali@hotmail.com,0123456789,619.61,2023-04-21,Clothing,5.0,,Male
CUST1356,Ahmed Smith,-1.0,F,ahmed.smith@yahoo.com,,594.27,2023-02-15,Electronics,2.0,,F
CUST1357,Mark Ibrahim,200.0,Male,mark.ibrahim@hotmail.com,,535.88,2025-06-08,Home,10.0,,Male
CUST1358,John Hassan,-1.0,F,john.hassan@yahoo.com,,832.52,2023-12-24,Books,4.0,,F
CUST1359,Lina Ali,,female,lina.ali@yahoo.com,0987654321,14.84,2022-11-22,,3.0,,female
CUST1360,Lina Gaber,200.0,female,lina.gaber@hotmail.com,,730.06,2024-03-13,Home,5.0,,female
CUST1361,Fatma Mahmoud,,male,fatma.mahmoud@gmail.com,0987654321,405.19,2022-11-19,Clothing,4.0,,male
CUST1362,Sara Smith,,,sara.smith@yahoo.com,,858.88,2024-06-09,,1.0,,
CUST1363,Ali Smith,,Male,ali.smith@hotmail.com,0123456789,222.59,2023-12-18,Books,10.0,,Male
CUST1364,Lina Ibrahim,,Male,lina.ibrahim@gmail.com,0123456789,907.0,2023-02-17,,10.0,,Male
CUST1365,Fatma Ali,82.0,Female,fatma.ali@gmail.com,0987654321,232.94,2025-01-22,Toys,1.0,,Female
CUST1366,Lina Ali,72.0,Female,lina.ali@gmail.com,,797.69,2023-06-05,Clothing,2.0,,Female
CUST1367,Sara Hassan,200.0,male,sara.hassan@yahoo.com,0987654321,40.38,2023-05-25,,1.0,,male
CUST1368,Fatma Gaber,200.0,Male,fatma.gaber@hotmail.com,,366.88,2024-03-12,,4.0,,Male
CUST1369,Sara Smith,63.0,M,sara.smith@hotmail.com,,326.12,2025-01-23,Home,1.0,,M
CUST1370,John Ibrahim,200.0,,john.ibrahim@yahoo.com,,688.35,2023-06-03,Electronics,4.0,,
CUST1371,Ahmed Gaber,-1.0,,ahmed.gaber@hotmail.com,,919.74,2025-04-18,Home,,,
CUST1372,Sara Smith,200.0,M,sara.smith@yahoo.com,0987654321,911.74,2022-10-31,Toys,1.0,,M
CUST1373,Ali Ali,-1.0,M,ali.ali@gmail.com,0123456789,610.0,2024-11-24,Home,,,M
CUST1374,Lina Hassan,40.0,female,lina.hassan@hotmail.com,,351.82,2023-08-03,,1.0,,female
CUST1375,Sara Ali,,female,sara.ali@hotmail.com,0123456789,376.1,2024-02-17,Home,5.0,,female
CUST1376,Mark Smith,-1.0,,mark.smith@hotmail.com,0123456789,646.27,2023-07-08,Books,2.0,,
CUST1377,Fatma Smith,200.0,Female,fatma.smith@hotmail.com,,687.64,2023-08-11,Books,3.0,,Female
CUST1378,Mark Ali,,Female,mark.ali@hotmail.com,,31.89,2024-05-08,,2.0,,Female
CUST1379,Fatma Smith,67.0,M,fatma.smith@hotmail.com,,804.1,2023-02-20,Clothing,3.0,,M
CUST1380,Fatma Ibrahim,22.0,Male,fatma.ibrahim@hotmail.com,,887.01,32/13/2020,Books,1.0,,Male
CUST1381,Fatma Hassan,,M,fatma.hassan@yahoo.com,,237.62,2024-01-28,Toys,5.0,,M
CUST1382,Lina Mahmoud,200.0,male,lina.mahmoud@gmail.com,0123456789,120.37,2024-06-30,Home,10.0,,male
CUST1383,John Hassan,-1.0,,john.hassan@gmail.com,,294.38,2025-03-06,,4.0,,
CUST1384,Fatma Gaber,,,fatma.gaber@yahoo.com,0123456789,212.04,2023-03-16,Toys,2.0,,
CUST1385,Ali Ibrahim,200.0,male,ali.ibrahim@yahoo.com,,425.09,32/13/2020,,10.0,,male
CUST1386,Fatma Ali,200.0,Female,fatma.ali@hotmail.com,0123456789,995.55,2022-11-12,Clothing,4.0,,Female
CUST1387,Fatma Smith,57.0,Male,fatma.smith@yahoo.com,,775.67,2025-04-05,,10.0,,Male
CUST1388,Alaa Hassan,-1.0,Male,alaa.hassan@hotmail.com,,228.06,2024-09-22,Books,1.0,,Male
CUST1389,Ali Ibrahim,,Male,ali.ibrahim@hotmail.com,,433.68,2024-04-19,Toys,,,Male
CUST1390,Alaa Hassan,,F,alaa.hassan@gmail.com,0987654321,20.48,2024-07-03,Home,4.0,,F
CUST1391,Alaa Ali,,F,alaa.ali@gmail.com,0123456789,663.65,2022-12-10,Clothing,3.0,,F
CUST1392,Sara Mahmoud,71.0,F,sara.mahmoud@hotmail.com,,751.33,2024-04-06,Clothing,,,F
CUST1393,Ali Ibrahim,-1.0,F,ali.ibrahim@gmail.com,0123456789,69.21,2023-09-10,Home,10.0,,F
CUST1394,Ali Smith,200.0,F,ali.smith@hotmail.com,,,2025-03-07,Home,3.0,,F
CUST1395,Lina Smith,34.0,M,lina.smith@gmail.com,0987654321,263.31,2023-12-16,,2.0,,M
CUST1396,Fatma Mahmoud,50.0,Female,fatma.mahmoud@hotmail.com,0123456789,649.52,2023-05-15,Toys,2.0,,Female
CUST1397,Fatma Hassan,,Female,fatma.hassan@hotmail.com,0987654321,217.49,2024-06-06,Clothing,1.0,,Female
CUST1398,Alaa Ali,,M,alaa.ali@hotmail.com,0987654321,886.49,2024-06-03,,1.0,,M
CUST1399,Sara Mahmoud,19.0,male,sara.mahmoud@yahoo.com,,116.5,2023-02-23,,1.0,,male
CUST1400,Mark Mahmoud,,male,mark.mahmoud@hotmail.com,,797.04,2023-09-23,,3.0,,male
CUST1401,Lina Ibrahim,,male,lina.ibrahim@gmail.com,0987654321,968.8,32/13/2020,Clothing,,,male
CUST1402,Mark Gaber,200.0,M,mark.gaber@gmail.com,,517.27,2023-10-25,Home,10.0,,M
CUST1403,John Smith,81.0,Female,john.smith@hotmail.com,,916.2,2024-06-27,Clothing,1.0,,Female
CUST1404,Mark Ibrahim,48.0,,mark.ibrahim@yahoo.com,,633.85,32/13/2020,Toys,5.0,,
CUST1405,Ali Gaber,200.0,Female,ali.gaber@yahoo.com,0123456789,738.83,2024-07-22,Books,,,Female
CUST1406,John Smith,,Female,john.smith@gmail.com,0987654321,391.83,2025-06-19,,2.0,,Female
CUST1407,Alaa Ibrahim,46.0,male,alaa.ibrahim@yahoo.com,0123456789,743.46,2025-06-29,,3.0,,male
CUST1408,Sara Ibrahim,,male,sara.ibrahim@gmail.com,,778.85,2023-05-14,,4.0,,male
CUST1409,Sara Smith,,F,sara.smith@gmail.com,,796.85,2024-07-22,,4.0,,F
CUST1410,Mark Hassan,-1.0,F,mark.hassan@yahoo.com,,603.89,2024-10-31,,,,F
CUST1411,Fatma Ibrahim,30.0,Male,fatma.ibrahim@hotmail.com,,388.84,2023-09-25,Electronics,10.0,,Male
CUST1412,Ali Mahmoud,,M,ali.mahmoud@gmail.com,0123456789,69.6,2024-05-06,Books,4.0,,M
CUST1413,Ali Ibrahim,200.0,female,ali.ibrahim@gmail.com,0123456789,75.97,2023-12-29,Home,2.0,,female
CUST1414,Alaa Gaber,-1.0,Female,alaa.gaber@hotmail.com,,989.08,2025-04-08,Books,5.0,,Female
CUST1415,Ahmed Gaber,,F,ahmed.gaber@hotmail.com,,805.24,2022-11-02,,4.0,,F
CUST1416,Sara Gaber,200.0,Female,sara.gaber@yahoo.com,0123456789,589.09,2024-10-05,Clothing,,,Female
CUST1417,Fatma Gaber,71.0,F,fatma.gaber@hotmail.com,0123456789,519.42,2024-11-01,,3.0,,F
CUST1418,Ali Ali,-1.0,M,ali.ali@hotmail.com,,994.98,2025-07-04,Toys,3.0,,M
CUST1419,Sara Ibrahim,,female,sara.ibrahim@yahoo.com,0123456789,788.32,2025-04-07,Electronics,2.0,,female
CUST1420,Lina Gaber,50.0,Male,lina.gaber@gmail.com,,607.73,2023-12-30,Home,10.0,,Male
CUST1421,Lina Gaber,200.0,F,lina.gaber@gmail.com,0987654321,914.12,2025-01-04,Clothing,10.0,,F
CUST1422,Alaa Ibrahim,52.0,,alaa.ibrahim@gmail.com,,522.54,2023-03-21,,,,
CUST1423,Ahmed Ibrahim,-1.0,Male,ahmed.ibrahim@gmail.com,,145.66,2023-10-29,Books,3.0,,Male
CUST1424,John Ali,80.0,M,john.ali@gmail.com,0987654321,999.23,2024-06-30,Toys,5.0,,M
CUST1425,Fatma Hassan,-1.0,Female,fatma.hassan@yahoo.com,0123456789,975.34,2024-03-26,Electronics,2.0,,Female
CUST1426,Alaa Mahmoud,200.0,F,alaa.mahmoud@yahoo.com,0123456789,595.84,2024-03-30,Clothing,1.0,,F
CUST1427,Ali Ali,-1.0,M,ali.ali@yahoo.com,0123456789,,2023-04-12,Books,2.0,,M
CUST1428,John Gaber,27.0,M,john.gaber@hotmail.com,0123456789,28.63,2024-10-03,,2.0,,M
CUST1429,Sara Smith,-1.0,F,sara.smith@yahoo.com,0987654321,664.35,2023-04-02,,5.0,,F
CUST1430,Mark Ibrahim,,Male,mark.ibrahim@gmail.com,,706.1,2024-05-10,Books,,,Male
CUST1431,John Ali,30.0,female,john.ali@yahoo.com,0123456789,185.57,2023-09-19,Toys,10.0,,female
CUST1432,Sara Mahmoud,200.0,Female,sara.mahmoud@yahoo.com,,32.55,2024-12-27,Clothing,1.0,,Female
CUST1433,John Mahmoud,,F,john.mahmoud@hotmail.com,,835.0,2024-01-22,,2.0,,F
CUST1434,Lina Ali,200.0,Male,lina.ali@gmail.com,,241.62,2024-08-09,,5.0,,Male
CUST1435,Ali Ali,21.0,F,ali.ali@gmail.com,,680.91,2024-01-30,,10.0,,F
CUST1436,Lina Ibrahim,200.0,female,lina.ibrahim@gmail.com,0987654321,965.04,2024-07-04,,2.0,,female
CUST1437,Mark Smith,-1.0,Female,mark.smith@gmail.com,0123456789,433.8,2025-07-17,Home,,,Female
CUST1438,Fatma Gaber,-1.0,,fatma.gaber@yahoo.com,,549.1,2023-07-19,,,,
CUST1439,Alaa Smith,82.0,female,alaa.smith@hotmail.com,,824.07,2024-06-19,Electronics,10.0,,female
CUST1440,Ahmed Ibrahim,-1.0,F,ahmed.ibrahim@yahoo.com,0123456789,107.44,2023-03-11,Electronics,5.0,,F
CUST1441,Mark Mahmoud,200.0,M,mark.mahmoud@yahoo.com,0123456789,234.2,32/13/2020,,2.0,,M
CUST1442,Sara Gaber,-1.0,Male,sara.gaber@yahoo.com,0987654321,314.29,2024-01-08,Home,10.0,,Male
CUST1443,Lina Hassan,-1.0,,lina.hassan@gmail.com,,174.35,2023-02-08,Toys,2.0,,
CUST1444,Alaa Ibrahim,22.0,F,alaa.ibrahim@hotmail.com,0123456789,730.76,2023-09-22,Home,5.0,,F
CUST1445,Lina Ibrahim,-1.0,male,lina.ibrahim@hotmail.com,,383.7,2024-01-04,Toys,,,male
CUST1446,Sara Ibrahim,-1.0,female,sara.ibrahim@hotmail.com,,302.43,2023-08-26,Home,5.0,,female
CUST1447,Mark Mahmoud,66.0,male,mark.mahmoud@hotmail.com,0987654321,462.47,2023-08-04,Toys,5.0,,male
CUST1448,Sara Mahmoud,200.0,male,sara.mahmoud@gmail.com,0987654321,255.01,2024-06-21,,3.0,,male
CUST1449,Ahmed Hassan,53.0,female,ahmed.hassan@yahoo.com,,833.13,2024-09-08,Home,2.0,,female
CUST1450,Ali Hassan,87.0,male,ali.hassan@gmail.com,0123456789,814.29,2025-04-08,Books,5.0,,male
CUST1451,John Mahmoud,40.0,M,john.mahmoud@hotmail.com,,,2023-09-11,Clothing,,,M
CUST1452,Sara Mahmoud,,Male,sara.mahmoud@hotmail.com,,862.72,2025-01-24,Home,,,Male
CUST1453,Fatma Ibrahim,-1.0,F,fatma.ibrahim@yahoo.com,0987654321,387.83,2024-05-31,,4.0,,F
CUST1454,Fatma Gaber,69.0,Male,fatma.gaber@yahoo.com,,53.71,2024-12-03,Clothing,4.0,,Male
CUST1455,Ahmed Hassan,,Female,ahmed.hassan@hotmail.com,,979.43,2023-05-11,Home,,,Female
CUST1456,Mark Gaber,-1.0,M,mark.gaber@gmail.com,,934.35,2023-12-09,Home,,,M
CUST1457,Fatma Gaber,60.0,M,fatma.gaber@yahoo.com,0123456789,85.72,2024-10-02,,1.0,,M
CUST1458,John Mahmoud,63.0,F,john.mahmoud@gmail.com,0987654321,266.57,2024-02-03,Clothing,2.0,,F
CUST1459,Mark Gaber,,F,mark.gaber@hotmail.com,,855.43,2025-05-29,,5.0,,F
CUST1460,Fatma Smith,,Male,fatma.smith@gmail.com,0123456789,494.9,2024-08-22,Books,1.0,,Male
CUST1461,Mark Hassan,-1.0,male,mark.hassan@hotmail.com,0987654321,278.31,2024-07-13,Electronics,5.0,,male
CUST1462,Lina Gaber,200.0,M,lina.gaber@yahoo.com,0123456789,340.25,2023-10-26,Toys,5.0,,M
CUST1463,Alaa Mahmoud,200.0,,alaa.mahmoud@yahoo.com,,22.17,2024-04-27,Electronics,,,
CUST1464,Fatma Mahmoud,-1.0,,fatma.mahmoud@yahoo.com,0987654321,25.35,2024-12-23,,2.0,,
CUST1465,Mark Ali,,F,mark.ali@yahoo.com,,284.98,2024-11-06,Clothing,4.0,,F
CUST1466,Ali Smith,200.0,male,ali.smith@yahoo.com,0987654321,558.41,2023-09-17,Electronics,1.0,,male
CUST1467,John Mahmoud,,Female,john.mahmoud@yahoo.com,0987654321,825.72,2023-12-28,Electronics,,,Female
CUST1468,John Gaber,-1.0,male,john.gaber@hotmail.com,0123456789,,2024-09-06,,5.0,,male
CUST1469,Lina Smith,-1.0,male,lina.smith@gmail.com,0123456789,606.79,2024-10-24,Clothing,4.0,,male
CUST1470,Mark Ibrahim,200.0,Male,mark.ibrahim@hotmail.com,,364.8,2023-04-06,Home,5.0,,Male
CUST1471,Sara Smith,73.0,F,sara.smith@hotmail.com,,395.41,2024-09-25,Electronics,,,F
CUST1472,John Smith,,Male,john.smith@gmail.com,0987654321,822.47,2022-11-05,Books,4.0,,Male
